code	level	name_en	name_short_en	name_es	name_short_es
51211	level4	Methyl alcohol (methanol)	Methyl alcohol (methanol)		
51212	level4	Propanols	Propanols		
51213	level4	Butyl alcohols (butanols)	Butyl alcohols (butanols)		
51214	level4	Octyl alcohols (octanols)	Octyl alcohols (octanols)		
51215	level4	Ethylene glycol	Ethylene glycol		
51216	level4	Ethyl alcohol; denatured spirits	Ethyl alcohol; denatured spirits		
51217	level4	Fatty alcohols	Fatty alcohols		
51218	level4	Glycerol and glycerol lyes	Glycerol and glycerol lyes		
51219	level4	Other acyclic alcohols, and their derivatives	Other acyclic alcohols, and their derivatives		
51234	level4	Phenol pure, and its salts	Phenol pure, and its salts		
51235	level4	Cresols, nes, and their salts	Cresols, nes, and their salts		
51236	level4	Other phenols and phenol-alcohols	Other phenols and phenol-alcohols		
51237	level4	Derivatives of phenol or phenol-alcohols	Derivatives of phenol or phenol-alcohols		
51371	level4	Acetic acid and its salts	Acetic acid and its salts		
51372	level4	Esters of acetic acid	Esters of acetic acid		
51373	level4	Methacrylic acid and its salts and esters	Methacrylic acid and its salts and esters		
51379	level4	Other monocarboxylic acids, and their derivatives	Other monocarboxylic acids, and their derivatives		
51381	level4	Maleic anhydride	Maleic anhydride		
51382	level4	Phthalic anhydride	Phthalic anhydride		
51383	level4	Dioctyl orthophthalates	Dioctyl orthophthalates		
51384	level4	Esters of terephthalic acid	Esters of terephthalic acid		
51389	level4	Other polyacarboxylic acids, and their derivatives	Other polyacarboxylic acids, and their derivatives		
51481	level4	Quaternary ammonium salts and hydroxides; lecithin, etc	Quaternary ammonium salts and hydroxides; lecithin, etc		
51482	level4	Carboxyimide and imide-function compounds	Carboxyimide and imide-function compounds		
51483	level4	Acrylonitrile	Acrylonitrile		
51484	level4	Other nitrile-function compounds	Other nitrile-function compounds		
51485	level4	Diazo-, azo-, azoxy-compounds	Diazo-, azo-, azoxy-compounds		
51486	level4	Organic derivatives of hydrazine or of hydroxylamine	Organic derivatives of hydrazine or of hydroxylamine		
51489	level4	Compounds with other nitrogen functions	Compounds with other nitrogen functions		
51551	level4	Organo-mercury compounds	Organo-mercury compounds		
51559	level4	Organo-inorganic compounds, nes	Organo-inorganic compounds, nes		
51561	level4	Lactams	Lactams		
51569	level4	Other heterocyclic compounds; nucleic acids	Other heterocyclic compounds; nucleic acids		
51571	level4	Sulphonamides	Sulphonamides		
51572	level4	Sultones and sultams	Sultones and sultams		
51611	level4	Ethers, ether-alcohol, etc, and their derivatives	Ethers, ether-alcohol, etc, and their derivatives		
51612	level4	Acetals, hemiacetals, etc, and their derivatives	Acetals, hemiacetals, etc, and their derivatives		
51613	level4	Ethylene oxide (oxirane)	Ethylene oxide (oxirane)		
51614	level4	Propylene oxide	Propylene oxide		
51619	level4	Other epoxides etc	Other epoxides etc		
51621	level4	Oxygen-function aldehyde	Oxygen-function aldehyde		
51622	level4	Oxygen-function aldehyde derivatives	Oxygen-function aldehyde derivatives		
51623	level4	Acetone	Acetone		
51624	level4	Ethyl methyl ketone	Ethyl methyl ketone		
51629	level4	Other ketones etc, and their derivatives	Other ketones etc, and their derivatives		
51631	level4	Phosphoric esters, their salts and derivatives	Phosphoric esters, their salts and derivatives		
51639	level4	Other inorganic esters, their salts and derivatives	Other inorganic esters, their salts and derivatives		
51691	level4	Enzymes	Enzymes		
51692	level4	Sugars, chemically pure etc, nes	Sugars, chemically pure etc, nes		
51699	level4	Other organic compounds	Other organic compounds		
52211	level4	Oxygen, nitrogen, hydrogen and rare gases	Oxygen, nitrogen, hydrogen and rare gases		
52212	level4	Selenium, tellurium, phosphorus, arsenic, silicon and boron	Selenium, tellurium, phosphorus, arsenic, silicon and boron		
52213	level4	Chlorine	Chlorine		
52214	level4	Fluorine, bromine and iodine	Fluorine, bromine and iodine		
52215	level4	Sulphur, purified	Sulphur, purified		
52216	level4	Mercury	Mercury		
52217	level4	Alkali and alkaline-earth metals; rare earth metals	Alkali and alkaline-earth metals; rare earth metals		
52218	level4	Carbon (including carbon black), nes	Carbon (including carbon black), nes		
52221	level4	Hydrochloric acid and chlorosulphuric acid	Hydrochloric acid and chlorosulphuric acid		
52222	level4	Sulphuric acid; oleum	Sulphuric acid; oleum		
52223	level4	Nitric acid; sulphonitric acids	Nitric acid; sulphonitric acids		
52224	level4	Phosphorus pentoxide and phosphoric acids	Phosphorus pentoxide and phosphoric acids		
52225	level4	Boric oxide and boric acid	Boric oxide and boric acid		
52229	level4	Other inorganic acids and oxygen compounds of non-metals	Other inorganic acids and oxygen compounds of non-metals		
52231	level4	Halogen compounds of non-metals	Halogen compounds of non-metals		
52232	level4	Sulphides of non-metals; phophorus trisulphide	Sulphides of non-metals; phophorus trisulphide		
52241	level4	Zinc oxide and zinc peroxide	Zinc oxide and zinc peroxide		
52242	level4	Chromium oxide and hydroxides	Chromium oxide and hydroxides		
52243	level4	Manganese oxides	Manganese oxides		
52244	level4	Iron oxides and hydroxides	Iron oxides and hydroxides		
52245	level4	Cobalt oxides and hydroxides	Cobalt oxides and hydroxides		
52246	level4	Titanium oxides	Titanium oxides		
52247	level4	Lead oxides	Lead oxides		
52251	level4	Ammonia, anhydrous, or in aqueous solution	Ammonia, anhydrous, or in aqueous solution		
52252	level4	Sodium hydroxide (caustic soda), solid	Sodium hydroxide (caustic soda), solid		
52253	level4	Sodium hydroxide in aqueous solution	Sodium hydroxide in aqueous solution		
52254	level4	Potassium hydroxide; peroxides of sodium or potassium	Potassium hydroxide; peroxides of sodium or potassium		
52255	level4	Oxides, hydroxides and peroxides of Mg, Sr and Ba	Oxides, hydroxides and peroxides of Mg, Sr and Ba		
52256	level4	Aluminium hydroxide	Aluminium hydroxide		
52257	level4	Artificial corundum	Artificial corundum		
52259	level4	Inorganic bases and metallic oxides, nes	Inorganic bases and metallic oxides, nes		
52311	level4	Flourides and other complex fluorine salts	Flourides and other complex fluorine salts		
52312	level4	Chlorides, bromides, iodides, etc	Chlorides, bromides, iodides, etc		
52313	level4	Chlorites and hypochlorites	Chlorites and hypochlorites		
52314	level4	Chlorates, bromates, iodates, etc	Chlorates, bromates, iodates, etc		
52315	level4	Sulphides; polysulphides	Sulphides; polysulphides		
52316	level4	Dithionite; sulphoxylates	Dithionite; sulphoxylates		
52317	level4	Sulphites and thiosulphates	Sulphites and thiosulphates		
52318	level4	Sodium sulphate, sodium pyrosulphate, etc	Sodium sulphate, sodium pyrosulphate, etc		
52319	level4	Other sulphates and persulphates	Other sulphates and persulphates		
52321	level4	Nitrites and nitrates	Nitrites and nitrates		
52322	level4	Phosphites, hydrophosphites and phosphates	Phosphites, hydrophosphites and phosphates		
52323	level4	Neutral sodium carbonate	Neutral sodium carbonate		
52324	level4	Carbonate nes, percabonate	Carbonate nes, percabonate		
52325	level4	Cyanides and complex cyanide	Cyanides and complex cyanide		
52326	level4	Fulminates, cyanates and thiocynates	Fulminates, cyanates and thiocynates		
52327	level4	Silicates	Silicates		
52328	level4	Borates and perborates	Borates and perborates		
52329	level4	Salts and peroxysalts of inorganic acids, nes	Salts and peroxysalts of inorganic acids, nes		
52331	level4	Salts of metallic acids	Salts of metallic acids		
52332	level4	Colloidal, amalgams, salts etc, of precious metals,	Colloidal, amalgams, salts etc, of precious metals,		
52391	level4	Hydrogen peroxide	Hydrogen peroxide		
52392	level4	Phosphides	Phosphides		
52393	level4	Calcium carbide	Calcium carbide		
52394	level4	Carbides (other than calcium carbide)	Carbides (other than calcium carbide)		
52395	level4	Hydrides, nitrides, etc	Hydrides, nitrides, etc		
52399	level4	Other inorganic compounds, nes; amalgams; liquid air etc	Other inorganic compounds, nes; amalgams; liquid air etc		
52491	level4	Isotopes and their compounds (other than those in heading 524.1)	Isotopes and their compounds (other than those in heading 524.1)		
52492	level4	Compounds of thorium, uranium, yttrium, scandium etc	Compounds of thorium, uranium, yttrium, scandium etc		
53121	level4	Synthetic organic luminophores etc; natural indigo	Synthetic organic luminophores etc; natural indigo		
53122	level4	Colour lakes	Colour lakes		
53221	level4	Tanning extracts of vegetable origin; tannins	Tanning extracts of vegetable origin; tannins		
53222	level4	Dyeing extracts of vegetable or animal origin	Dyeing extracts of vegetable or animal origin		
53341	level4	Water-thinned paints	Water-thinned paints		
53342	level4	Other paints, varnishes etc, nes	Other paints, varnishes etc, nes		
53343	level4	Pigments in paint or anamel media	Pigments in paint or anamel media		
53344	level4	Distempers, dyes etc, in forms or packings for retail	Distempers, dyes etc, in forms or packings for retail		
53351	level4	Prepared pigments, glazes etc	Prepared pigments, glazes etc		
53352	level4	Artists colours	Artists colours		
53353	level4	Prepared driers	Prepared driers		
53354	level4	Putty, other fillings etc	Putty, other fillings etc		
54131	level4	Penicillins and their derivatives	Penicillins and their derivatives		
54132	level4	Streptomycins and their derivatives	Streptomycins and their derivatives		
54133	level4	Tetracyclines and their derivatives	Tetracyclines and their derivatives		
54139	level4	Other antibiotics, not put up as medicaments	Other antibiotics, not put up as medicaments		
54151	level4	Insulin	Insulin		
54152	level4	Pituitary and similar hormones	Pituitary and similar hormones		
54153	level4	Adrenal cortical hormones	Adrenal cortical hormones		
54159	level4	Other hormones, derivatives and other steroids etc	Other hormones, derivatives and other steroids etc		
54161	level4	Glycosides and derivatives	Glycosides and derivatives		
54162	level4	Organo-therapeutic glands etc and extracts	Organo-therapeutic glands etc and extracts		
54164	level4	Antisera and microbial vaccines	Antisera and microbial vaccines		
54165	level4	Toxins, microbial cultures and similar products	Toxins, microbial cultures and similar products		
54171	level4	Medicaments (including veterinary medicaments); containing antibiotics	Medicaments (including veterinary medicaments); containing antibiotics		
54172	level4	Medicaments (including veterinary medicaments); containing hormones	Medicaments (including veterinary medicaments); containing hormones		
54173	level4	Medicaments (including veterinary medicaments); containing alkaloids	Medicaments (including veterinary medicaments); containing alkaloids		
54179	level4	Medicaments (including veterinary medicaments); containing other substances	Medicaments (including veterinary medicaments); containing other substances		
54191	level4	Wadding, gauze, bandages prepared etc	Wadding, gauze, bandages prepared etc		
54199	level4	Other pharmaceutical goods	Other pharmaceutical goods		
56211	level4	Ammonium nitrate	Ammonium nitrate		
56212	level4	Ammonium sulphonitrate	Ammonium sulphonitrate		
56213	level4	Ammonium sulphate	Ammonium sulphate		
56214	level4	Calcium nitrate containing 16% or less by weight of nitrogen	Calcium nitrate containing 16% or less by weight of nitrogen		
56215	level4	Calcium cyanamide containing 25% or less by weight of nitrogen	Calcium cyanamide containing 25% or less by weight of nitrogen		
56216	level4	Urea	Urea		
56219	level4	Mineral or chemical fertilizers; nitrogenous, nes	Mineral or chemical fertilizers; nitrogenous, nes		
56221	level4	Basic slag (Thomas slag)	Basic slag (Thomas slag)		
56222	level4	Superphosphates	Superphosphates		
56229	level4	Mineral or chemical fertilize, phosphatic, nes	Mineral or chemical fertilize, phosphatic, nes		
56231	level4	Potassium chloride	Potassium chloride		
56232	level4	Potassium sulphate containing 52% or less by weight of K2O	Potassium sulphate containing 52% or less by weight of K2O		
56239	level4	Mineral or chemical fertilizer, potassic, nes	Mineral or chemical fertilizer, potassic, nes		
56291	level4	Nitrogen-phosphorus-potassium fertilizer, nes	Nitrogen-phosphorus-potassium fertilizer, nes		
56292	level4	Nitrogen-phosphorus fertilizer, nes	Nitrogen-phosphorus fertilizer, nes		
56293	level4	Nitrogen-potassium fertilizer, nes	Nitrogen-potassium fertilizer, nes		
56299	level4	Other fertilizers, nes	Other fertilizers, nes		
57211	level4	Propellent powders	Propellent powders		
57212	level4	Prepared explosives (other than propellent powders)	Prepared explosives (other than propellent powders)		
05775	level4	Hazelnuts, fresh or dried	Hazelnuts, fresh or dried		
58211	level4	Phenoplasts; in primary forms	Phenoplasts; in primary forms		
