"","code","level","name_en","parent_id","name","name_es","name_short_en","name_short_es"
1821,"22014","municipality","Querétaro",1807.0,"Querétaro","Querétaro","Querétaro","Querétaro"
1822,"22015","municipality","San Joaquín",1807.0,"San Joaquín","San Joaquín","San Joaquín","San Joaquín"
1823,"22016","municipality","San Juan Del Río",1807.0,"San Juan Del Río","San Juan Del Río","San Juan Del Río","San Juan Del Río"
1824,"22017","municipality","Tequisquiapan",1807.0,"Tequisquiapan","Tequisquiapan","Tequisquiapan","Tequisquiapan"
1825,"22018","municipality","Tolimán",1807.0,"Tolimán","Tolimán","Tolimán","Tolimán"
1826,"23","department","Quintana Roo",0.0,"Quintana Roo","Quintana Roo","Quintana Roo","Quintana Roo"
1827,"23001","municipality","Cozumel",1826.0,"Cozumel","Cozumel","Cozumel","Cozumel"
1828,"23002","municipality","Felipe Carrillo Puerto",1826.0,"Felipe Carrillo Puerto","Felipe Carrillo Puerto","Felipe Carrillo Puerto","Felipe Carrillo Puerto"
1829,"23003","municipality","Isla Mujeres",1826.0,"Isla Mujeres","Isla Mujeres","Isla Mujeres","Isla Mujeres"
1830,"23004","municipality","Othón P. Blanco",1826.0,"Othón P. Blanco","Othón P. Blanco","Othón P. Blanco","Othón P. Blanco"
1831,"23005","municipality","Benito Juárez",1826.0,"Benito Juárez","Benito Juárez","Benito Juárez","Benito Juárez"
1832,"23006","municipality","José María Morelos",1826.0,"José María Morelos","José María Morelos","José María Morelos","José María Morelos"
1833,"23007","municipality","Lázaro Cárdenas",1826.0,"Lázaro Cárdenas","Lázaro Cárdenas","Lázaro Cárdenas","Lázaro Cárdenas"
1834,"23008","municipality","Solidaridad",1826.0,"Solidaridad","Solidaridad","Solidaridad","Solidaridad"
1835,"23009","municipality","Tulum",1826.0,"Tulum","Tulum","Tulum","Tulum"
1836,"23010","municipality","Bacalar",1826.0,"Bacalar","Bacalar","Bacalar","Bacalar"
1837,"24","department","San Luis Potosí",0.0,"San Luis Potosí","San Luis Potosí","San Luis Potosí","San Luis Potosí"
1838,"24001","municipality","Ahualulco",1837.0,"Ahualulco","Ahualulco","Ahualulco","Ahualulco"
1839,"24002","municipality","Alaquines",1837.0,"Alaquines","Alaquines","Alaquines","Alaquines"
1840,"24003","municipality","Aquismón",1837.0,"Aquismón","Aquismón","Aquismón","Aquismón"
1841,"24004","municipality","Armadillo De Los Infante",1837.0,"Armadillo De Los Infante","Armadillo De Los Infante","Armadillo De Los Infante","Armadillo De Los Infante"
1842,"24005","municipality","Cárdenas",1837.0,"Cárdenas","Cárdenas","Cárdenas","Cárdenas"
1843,"24006","municipality","Catorce",1837.0,"Catorce","Catorce","Catorce","Catorce"
1844,"24007","municipality","Cedral",1837.0,"Cedral","Cedral","Cedral","Cedral"
1845,"24008","municipality","Cerritos",1837.0,"Cerritos","Cerritos","Cerritos","Cerritos"
1846,"24009","municipality","Cerro De San Pedro",1837.0,"Cerro De San Pedro","Cerro De San Pedro","Cerro De San Pedro","Cerro De San Pedro"
1847,"24010","municipality","Ciudad Del Maíz",1837.0,"Ciudad Del Maíz","Ciudad Del Maíz","Ciudad Del Maíz","Ciudad Del Maíz"
1848,"24011","municipality","Ciudad Fernández",1837.0,"Ciudad Fernández","Ciudad Fernández","Ciudad Fernández","Ciudad Fernández"
1849,"24012","municipality","Tancanhuitz",1837.0,"Tancanhuitz","Tancanhuitz","Tancanhuitz","Tancanhuitz"
1850,"24013","municipality","Ciudad Valles",1837.0,"Ciudad Valles","Ciudad Valles","Ciudad Valles","Ciudad Valles"
1851,"24014","municipality","Coxcatlán",1837.0,"Coxcatlán","Coxcatlán","Coxcatlán","Coxcatlán"
1852,"24015","municipality","Charcas",1837.0,"Charcas","Charcas","Charcas","Charcas"
1853,"24016","municipality","Ebano",1837.0,"Ebano","Ebano","Ebano","Ebano"
1854,"24017","municipality","Guadalcázar",1837.0,"Guadalcázar","Guadalcázar","Guadalcázar","Guadalcázar"
1855,"24018","municipality","Huehuetlán",1837.0,"Huehuetlán","Huehuetlán","Huehuetlán","Huehuetlán"
1856,"24019","municipality","Lagunillas",1837.0,"Lagunillas","Lagunillas","Lagunillas","Lagunillas"
1857,"24020","municipality","Matehuala",1837.0,"Matehuala","Matehuala","Matehuala","Matehuala"
1858,"24021","municipality","Mexquitic De Carmona",1837.0,"Mexquitic De Carmona","Mexquitic De Carmona","Mexquitic De Carmona","Mexquitic De Carmona"
1859,"24022","municipality","Moctezuma",1837.0,"Moctezuma","Moctezuma","Moctezuma","Moctezuma"
1860,"24023","municipality","Rayón",1837.0,"Rayón","Rayón","Rayón","Rayón"
1861,"24024","municipality","Rioverde",1837.0,"Rioverde","Rioverde","Rioverde","Rioverde"
1862,"24025","municipality","Salinas",1837.0,"Salinas","Salinas","Salinas","Salinas"
1863,"24026","municipality","San Antonio",1837.0,"San Antonio","San Antonio","San Antonio","San Antonio"
1864,"24027","municipality","San Ciro De Acosta",1837.0,"San Ciro De Acosta","San Ciro De Acosta","San Ciro De Acosta","San Ciro De Acosta"
1865,"24028","municipality","San Luis Potosí",1837.0,"San Luis Potosí","San Luis Potosí","San Luis Potosí","San Luis Potosí"
1866,"24029","municipality","San Martín Chalchicuautla",1837.0,"San Martín Chalchicuautla","San Martín Chalchicuautla","San Martín Chalchicuautla","San Martín Chalchicuautla"
1867,"24030","municipality","San Nicolás Tolentino",1837.0,"San Nicolás Tolentino","San Nicolás Tolentino","San Nicolás Tolentino","San Nicolás Tolentino"
1868,"24031","municipality","Santa Catarina",1837.0,"Santa Catarina","Santa Catarina","Santa Catarina","Santa Catarina"
1869,"24032","municipality","Santa María Del Río",1837.0,"Santa María Del Río","Santa María Del Río","Santa María Del Río","Santa María Del Río"
1870,"24033","municipality","Santo Domingo",1837.0,"Santo Domingo","Santo Domingo","Santo Domingo","Santo Domingo"
1871,"24034","municipality","San Vicente Tancuayalab",1837.0,"San Vicente Tancuayalab","San Vicente Tancuayalab","San Vicente Tancuayalab","San Vicente Tancuayalab"
1872,"24035","municipality","Soledad De Graciano Sánchez",1837.0,"Soledad De Graciano Sánchez","Soledad De Graciano Sánchez","Soledad De Graciano Sánchez","Soledad De Graciano Sánchez"
1873,"24036","municipality","Tamasopo",1837.0,"Tamasopo","Tamasopo","Tamasopo","Tamasopo"
1874,"24037","municipality","Tamazunchale",1837.0,"Tamazunchale","Tamazunchale","Tamazunchale","Tamazunchale"
1875,"24038","municipality","Tampacán",1837.0,"Tampacán","Tampacán","Tampacán","Tampacán"
1876,"24039","municipality","Tampamolón Corona",1837.0,"Tampamolón Corona","Tampamolón Corona","Tampamolón Corona","Tampamolón Corona"
1877,"24040","municipality","Tamuín",1837.0,"Tamuín","Tamuín","Tamuín","Tamuín"
1878,"24041","municipality","Tanlajás",1837.0,"Tanlajás","Tanlajás","Tanlajás","Tanlajás"
1879,"24042","municipality","Tanquián De Escobedo",1837.0,"Tanquián De Escobedo","Tanquián De Escobedo","Tanquián De Escobedo","Tanquián De Escobedo"
1880,"24043","municipality","Tierra Nueva",1837.0,"Tierra Nueva","Tierra Nueva","Tierra Nueva","Tierra Nueva"
1881,"24044","municipality","Vanegas",1837.0,"Vanegas","Vanegas","Vanegas","Vanegas"
1882,"24045","municipality","Venado",1837.0,"Venado","Venado","Venado","Venado"
1883,"24046","municipality","Villa De Arriaga",1837.0,"Villa De Arriaga","Villa De Arriaga","Villa De Arriaga","Villa De Arriaga"
1884,"24047","municipality","Villa De Guadalupe",1837.0,"Villa De Guadalupe","Villa De Guadalupe","Villa De Guadalupe","Villa De Guadalupe"
1885,"24048","municipality","Villa De La Paz",1837.0,"Villa De La Paz","Villa De La Paz","Villa De La Paz","Villa De La Paz"
1886,"24049","municipality","Villa De Ramos",1837.0,"Villa De Ramos","Villa De Ramos","Villa De Ramos","Villa De Ramos"
1887,"24050","municipality","Villa De Reyes",1837.0,"Villa De Reyes","Villa De Reyes","Villa De Reyes","Villa De Reyes"
1888,"24051","municipality","Villa Hidalgo",1837.0,"Villa Hidalgo","Villa Hidalgo","Villa Hidalgo","Villa Hidalgo"
1889,"24052","municipality","Villa Juárez",1837.0,"Villa Juárez","Villa Juárez","Villa Juárez","Villa Juárez"
1890,"24053","municipality","Axtla De Terrazas",1837.0,"Axtla De Terrazas","Axtla De Terrazas","Axtla De Terrazas","Axtla De Terrazas"
1891,"24054","municipality","Xilitla",1837.0,"Xilitla","Xilitla","Xilitla","Xilitla"
1892,"24055","municipality","Zaragoza",1837.0,"Zaragoza","Zaragoza","Zaragoza","Zaragoza"
1893,"24056","municipality","Villa De Arista",1837.0,"Villa De Arista","Villa De Arista","Villa De Arista","Villa De Arista"
1894,"24057","municipality","Matlapa",1837.0,"Matlapa","Matlapa","Matlapa","Matlapa"
1895,"24058","municipality","El Naranjo",1837.0,"El Naranjo","El Naranjo","El Naranjo","El Naranjo"
1896,"25","department","Sinaloa",0.0,"Sinaloa","Sinaloa","Sinaloa","Sinaloa"
1897,"25001","municipality","Ahome",1896.0,"Ahome","Ahome","Ahome","Ahome"
1898,"25002","municipality","Angostura",1896.0,"Angostura","Angostura","Angostura","Angostura"
1899,"25003","municipality","Badiraguato",1896.0,"Badiraguato","Badiraguato","Badiraguato","Badiraguato"
1900,"25004","municipality","Concordia",1896.0,"Concordia","Concordia","Concordia","Concordia"
1901,"25005","municipality","Cosalá",1896.0,"Cosalá","Cosalá","Cosalá","Cosalá"
1902,"25006","municipality","Culiacán",1896.0,"Culiacán","Culiacán","Culiacán","Culiacán"
1903,"25007","municipality","Choix",1896.0,"Choix","Choix","Choix","Choix"
1904,"25008","municipality","Elota",1896.0,"Elota","Elota","Elota","Elota"
1905,"25009","municipality","Escuinapa",1896.0,"Escuinapa","Escuinapa","Escuinapa","Escuinapa"
1906,"25010","municipality","El Fuerte",1896.0,"El Fuerte","El Fuerte","El Fuerte","El Fuerte"
1907,"25011","municipality","Guasave",1896.0,"Guasave","Guasave","Guasave","Guasave"
1908,"25012","municipality","Mazatlán",1896.0,"Mazatlán","Mazatlán","Mazatlán","Mazatlán"
1909,"25013","municipality","Mocorito",1896.0,"Mocorito","Mocorito","Mocorito","Mocorito"
1910,"25014","municipality","Rosario",1896.0,"Rosario","Rosario","Rosario","Rosario"
1911,"25015","municipality","Salvador Alvarado",1896.0,"Salvador Alvarado","Salvador Alvarado","Salvador Alvarado","Salvador Alvarado"
1912,"25016","municipality","San Ignacio",1896.0,"San Ignacio","San Ignacio","San Ignacio","San Ignacio"
1913,"25017","municipality","Sinaloa",1896.0,"Sinaloa","Sinaloa","Sinaloa","Sinaloa"
1914,"25018","municipality","Navolato",1896.0,"Navolato","Navolato","Navolato","Navolato"
1915,"26","department","Sonora",0.0,"Sonora","Sonora","Sonora","Sonora"
1916,"26001","municipality","Aconchi",1915.0,"Aconchi","Aconchi","Aconchi","Aconchi"
1917,"26002","municipality","Agua Prieta",1915.0,"Agua Prieta","Agua Prieta","Agua Prieta","Agua Prieta"
1918,"26003","municipality","Alamos",1915.0,"Alamos","Alamos","Alamos","Alamos"
1919,"26004","municipality","Altar",1915.0,"Altar","Altar","Altar","Altar"
1920,"26005","municipality","Arivechi",1915.0,"Arivechi","Arivechi","Arivechi","Arivechi"
1921,"26006","municipality","Arizpe",1915.0,"Arizpe","Arizpe","Arizpe","Arizpe"
1922,"26007","municipality","Atil",1915.0,"Atil","Atil","Atil","Atil"
1923,"26008","municipality","Bacadéhuachi",1915.0,"Bacadéhuachi","Bacadéhuachi","Bacadéhuachi","Bacadéhuachi"
1924,"26009","municipality","Bacanora",1915.0,"Bacanora","Bacanora","Bacanora","Bacanora"
1925,"26010","municipality","Bacerac",1915.0,"Bacerac","Bacerac","Bacerac","Bacerac"
1926,"26011","municipality","Bacoachi",1915.0,"Bacoachi","Bacoachi","Bacoachi","Bacoachi"
1927,"26012","municipality","Bácum",1915.0,"Bácum","Bácum","Bácum","Bácum"
1928,"26013","municipality","Banámichi",1915.0,"Banámichi","Banámichi","Banámichi","Banámichi"
1929,"26014","municipality","Baviácora",1915.0,"Baviácora","Baviácora","Baviácora","Baviácora"
1930,"26015","municipality","Bavispe",1915.0,"Bavispe","Bavispe","Bavispe","Bavispe"
1931,"26016","municipality","Benjamín Hill",1915.0,"Benjamín Hill","Benjamín Hill","Benjamín Hill","Benjamín Hill"
1932,"26017","municipality","Caborca",1915.0,"Caborca","Caborca","Caborca","Caborca"
1933,"26018","municipality","Cajeme",1915.0,"Cajeme","Cajeme","Cajeme","Cajeme"
1934,"26019","municipality","Cananea",1915.0,"Cananea","Cananea","Cananea","Cananea"
1935,"26020","municipality","Carbó",1915.0,"Carbó","Carbó","Carbó","Carbó"
1936,"26021","municipality","La Colorada",1915.0,"La Colorada","La Colorada","La Colorada","La Colorada"
1937,"26022","municipality","Cucurpe",1915.0,"Cucurpe","Cucurpe","Cucurpe","Cucurpe"
1938,"26023","municipality","Cumpas",1915.0,"Cumpas","Cumpas","Cumpas","Cumpas"
1939,"26024","municipality","Divisaderos",1915.0,"Divisaderos","Divisaderos","Divisaderos","Divisaderos"
1940,"26025","municipality","Empalme",1915.0,"Empalme","Empalme","Empalme","Empalme"
1941,"26026","municipality","Etchojoa",1915.0,"Etchojoa","Etchojoa","Etchojoa","Etchojoa"
1942,"26027","municipality","Fronteras",1915.0,"Fronteras","Fronteras","Fronteras","Fronteras"
1943,"26028","municipality","Granados",1915.0,"Granados","Granados","Granados","Granados"
1944,"26029","municipality","Guaymas",1915.0,"Guaymas","Guaymas","Guaymas","Guaymas"
1945,"26030","municipality","Hermosillo",1915.0,"Hermosillo","Hermosillo","Hermosillo","Hermosillo"
1946,"26031","municipality","Huachinera",1915.0,"Huachinera","Huachinera","Huachinera","Huachinera"
1947,"26032","municipality","Huásabas",1915.0,"Huásabas","Huásabas","Huásabas","Huásabas"
1948,"26033","municipality","Huatabampo",1915.0,"Huatabampo","Huatabampo","Huatabampo","Huatabampo"
1949,"26034","municipality","Huépac",1915.0,"Huépac","Huépac","Huépac","Huépac"
1950,"26035","municipality","Imuris",1915.0,"Imuris","Imuris","Imuris","Imuris"
1951,"26036","municipality","Magdalena",1915.0,"Magdalena","Magdalena","Magdalena","Magdalena"
1952,"26037","municipality","Mazatán",1915.0,"Mazatán","Mazatán","Mazatán","Mazatán"
1953,"26038","municipality","Moctezuma",1915.0,"Moctezuma","Moctezuma","Moctezuma","Moctezuma"
1954,"26039","municipality","Naco",1915.0,"Naco","Naco","Naco","Naco"
1955,"26040","municipality","Nácori Chico",1915.0,"Nácori Chico","Nácori Chico","Nácori Chico","Nácori Chico"
1956,"26041","municipality","Nacozari De García",1915.0,"Nacozari De García","Nacozari De García","Nacozari De García","Nacozari De García"
1957,"26042","municipality","Navojoa",1915.0,"Navojoa","Navojoa","Navojoa","Navojoa"
1958,"26043","municipality","Nogales",1915.0,"Nogales","Nogales","Nogales","Nogales"
1959,"26044","municipality","Onavas",1915.0,"Onavas","Onavas","Onavas","Onavas"
1960,"26045","municipality","Opodepe",1915.0,"Opodepe","Opodepe","Opodepe","Opodepe"
1961,"26046","municipality","Oquitoa",1915.0,"Oquitoa","Oquitoa","Oquitoa","Oquitoa"
1962,"26047","municipality","Pitiquito",1915.0,"Pitiquito","Pitiquito","Pitiquito","Pitiquito"
1963,"26048","municipality","Puerto Peńasco",1915.0,"Puerto Peńasco","Puerto Peńasco","Puerto Peńasco","Puerto Peńasco"
1964,"26049","municipality","Quiriego",1915.0,"Quiriego","Quiriego","Quiriego","Quiriego"
1965,"26050","municipality","Rayón",1915.0,"Rayón","Rayón","Rayón","Rayón"
1966,"26051","municipality","Rosario",1915.0,"Rosario","Rosario","Rosario","Rosario"
1967,"26052","municipality","Sahuaripa",1915.0,"Sahuaripa","Sahuaripa","Sahuaripa","Sahuaripa"
1968,"26053","municipality","San Felipe De Jesús",1915.0,"San Felipe De Jesús","San Felipe De Jesús","San Felipe De Jesús","San Felipe De Jesús"
1969,"26054","municipality","San Javier",1915.0,"San Javier","San Javier","San Javier","San Javier"
1970,"26055","municipality","San Luis Río Colorado",1915.0,"San Luis Río Colorado","San Luis Río Colorado","San Luis Río Colorado","San Luis Río Colorado"
1971,"26056","municipality","San Miguel De Horcasitas",1915.0,"San Miguel De Horcasitas","San Miguel De Horcasitas","San Miguel De Horcasitas","San Miguel De Horcasitas"
1972,"26057","municipality","San Pedro De La Cueva",1915.0,"San Pedro De La Cueva","San Pedro De La Cueva","San Pedro De La Cueva","San Pedro De La Cueva"
1973,"26058","municipality","Santa Ana",1915.0,"Santa Ana","Santa Ana","Santa Ana","Santa Ana"
1974,"26059","municipality","Santa Cruz",1915.0,"Santa Cruz","Santa Cruz","Santa Cruz","Santa Cruz"
1975,"26060","municipality","Sáric",1915.0,"Sáric","Sáric","Sáric","Sáric"
1976,"26061","municipality","Soyopa",1915.0,"Soyopa","Soyopa","Soyopa","Soyopa"
1977,"26062","municipality","Suaqui Grande",1915.0,"Suaqui Grande","Suaqui Grande","Suaqui Grande","Suaqui Grande"
1978,"26063","municipality","Tepache",1915.0,"Tepache","Tepache","Tepache","Tepache"
1979,"26064","municipality","Trincheras",1915.0,"Trincheras","Trincheras","Trincheras","Trincheras"
1980,"26065","municipality","Tubutama",1915.0,"Tubutama","Tubutama","Tubutama","Tubutama"
1981,"26066","municipality","Ures",1915.0,"Ures","Ures","Ures","Ures"
1982,"26067","municipality","Villa Hidalgo",1915.0,"Villa Hidalgo","Villa Hidalgo","Villa Hidalgo","Villa Hidalgo"
1983,"26068","municipality","Villa Pesqueira",1915.0,"Villa Pesqueira","Villa Pesqueira","Villa Pesqueira","Villa Pesqueira"
1984,"26069","municipality","Yécora",1915.0,"Yécora","Yécora","Yécora","Yécora"
1985,"26070","municipality","General Plutarco Elías Calles",1915.0,"General Plutarco Elías Calles","General Plutarco Elías Calles","General Plutarco Elías Calles","General Plutarco Elías Calles"
1986,"26071","municipality","Benito Juárez",1915.0,"Benito Juárez","Benito Juárez","Benito Juárez","Benito Juárez"
1987,"26072","municipality","San Ignacio Río Muerto",1915.0,"San Ignacio Río Muerto","San Ignacio Río Muerto","San Ignacio Río Muerto","San Ignacio Río Muerto"
1988,"27","department","Tabasco",0.0,"Tabasco","Tabasco","Tabasco","Tabasco"
1989,"27001","municipality","Balancán",1988.0,"Balancán","Balancán","Balancán","Balancán"
1990,"27002","municipality","Cárdenas",1988.0,"Cárdenas","Cárdenas","Cárdenas","Cárdenas"
1991,"27003","municipality","Centla",1988.0,"Centla","Centla","Centla","Centla"
1992,"27004","municipality","Centro",1988.0,"Centro","Centro","Centro","Centro"
1993,"27005","municipality","Comalcalco",1988.0,"Comalcalco","Comalcalco","Comalcalco","Comalcalco"
1994,"27006","municipality","Cunduacán",1988.0,"Cunduacán","Cunduacán","Cunduacán","Cunduacán"
1995,"27007","municipality","Emiliano Zapata",1988.0,"Emiliano Zapata","Emiliano Zapata","Emiliano Zapata","Emiliano Zapata"
1996,"27008","municipality","Huimanguillo",1988.0,"Huimanguillo","Huimanguillo","Huimanguillo","Huimanguillo"
1997,"27009","municipality","Jalapa",1988.0,"Jalapa","Jalapa","Jalapa","Jalapa"
1998,"27010","municipality","Jalpa De Méndez",1988.0,"Jalpa De Méndez","Jalpa De Méndez","Jalpa De Méndez","Jalpa De Méndez"
1999,"27011","municipality","Jonuta",1988.0,"Jonuta","Jonuta","Jonuta","Jonuta"
2000,"27012","municipality","Macuspana",1988.0,"Macuspana","Macuspana","Macuspana","Macuspana"
2001,"27013","municipality","Nacajuca",1988.0,"Nacajuca","Nacajuca","Nacajuca","Nacajuca"
2002,"27014","municipality","Paraíso",1988.0,"Paraíso","Paraíso","Paraíso","Paraíso"
2003,"27015","municipality","Tacotalpa",1988.0,"Tacotalpa","Tacotalpa","Tacotalpa","Tacotalpa"
2004,"27016","municipality","Teapa",1988.0,"Teapa","Teapa","Teapa","Teapa"
2005,"27017","municipality","Tenosique",1988.0,"Tenosique","Tenosique","Tenosique","Tenosique"
2006,"28","department","Tamaulipas",0.0,"Tamaulipas","Tamaulipas","Tamaulipas","Tamaulipas"
2007,"28001","municipality","Abasolo",2006.0,"Abasolo","Abasolo","Abasolo","Abasolo"
2008,"28002","municipality","Aldama",2006.0,"Aldama","Aldama","Aldama","Aldama"
2009,"28003","municipality","Altamira",2006.0,"Altamira","Altamira","Altamira","Altamira"
2010,"28004","municipality","Antiguo Morelos",2006.0,"Antiguo Morelos","Antiguo Morelos","Antiguo Morelos","Antiguo Morelos"
2011,"28005","municipality","Burgos",2006.0,"Burgos","Burgos","Burgos","Burgos"
2012,"28006","municipality","Bustamante",2006.0,"Bustamante","Bustamante","Bustamante","Bustamante"
2013,"28007","municipality","Camargo",2006.0,"Camargo","Camargo","Camargo","Camargo"
2014,"28008","municipality","Casas",2006.0,"Casas","Casas","Casas","Casas"
2015,"28009","municipality","Ciudad Madero",2006.0,"Ciudad Madero","Ciudad Madero","Ciudad Madero","Ciudad Madero"
2016,"28010","municipality","Cruillas",2006.0,"Cruillas","Cruillas","Cruillas","Cruillas"
2017,"28011","municipality","Gómez Farías",2006.0,"Gómez Farías","Gómez Farías","Gómez Farías","Gómez Farías"
2018,"28012","municipality","González",2006.0,"González","González","González","González"
2019,"28013","municipality","Güémez",2006.0,"Güémez","Güémez","Güémez","Güémez"
2020,"28014","municipality","Guerrero",2006.0,"Guerrero","Guerrero","Guerrero","Guerrero"
2021,"28015","municipality","Gustavo Díaz Ordaz",2006.0,"Gustavo Díaz Ordaz","Gustavo Díaz Ordaz","Gustavo Díaz Ordaz","Gustavo Díaz Ordaz"
2022,"28016","municipality","Hidalgo",2006.0,"Hidalgo","Hidalgo","Hidalgo","Hidalgo"
2023,"28017","municipality","Jaumave",2006.0,"Jaumave","Jaumave","Jaumave","Jaumave"
2024,"28018","municipality","Jiménez",2006.0,"Jiménez","Jiménez","Jiménez","Jiménez"
2025,"28019","municipality","Llera",2006.0,"Llera","Llera","Llera","Llera"
2026,"28020","municipality","Mainero",2006.0,"Mainero","Mainero","Mainero","Mainero"
2027,"28021","municipality","El Mante",2006.0,"El Mante","El Mante","El Mante","El Mante"
2028,"28022","municipality","Matamoros",2006.0,"Matamoros","Matamoros","Matamoros","Matamoros"
2029,"28023","municipality","Méndez",2006.0,"Méndez","Méndez","Méndez","Méndez"
2030,"28024","municipality","Mier",2006.0,"Mier","Mier","Mier","Mier"
2031,"28025","municipality","Miguel Alemán",2006.0,"Miguel Alemán","Miguel Alemán","Miguel Alemán","Miguel Alemán"
2032,"28026","municipality","Miquihuana",2006.0,"Miquihuana","Miquihuana","Miquihuana","Miquihuana"
2033,"28027","municipality","Nuevo Laredo",2006.0,"Nuevo Laredo","Nuevo Laredo","Nuevo Laredo","Nuevo Laredo"
2034,"28028","municipality","Nuevo Morelos",2006.0,"Nuevo Morelos","Nuevo Morelos","Nuevo Morelos","Nuevo Morelos"
2035,"28029","municipality","Ocampo",2006.0,"Ocampo","Ocampo","Ocampo","Ocampo"
2036,"28030","municipality","Padilla",2006.0,"Padilla","Padilla","Padilla","Padilla"
2037,"28031","municipality","Palmillas",2006.0,"Palmillas","Palmillas","Palmillas","Palmillas"
2038,"28032","municipality","Reynosa",2006.0,"Reynosa","Reynosa","Reynosa","Reynosa"
2039,"28033","municipality","Río Bravo",2006.0,"Río Bravo","Río Bravo","Río Bravo","Río Bravo"
2040,"28034","municipality","San Carlos",2006.0,"San Carlos","San Carlos","San Carlos","San Carlos"
2041,"28035","municipality","San Fernando",2006.0,"San Fernando","San Fernando","San Fernando","San Fernando"
2042,"28036","municipality","San Nicolás",2006.0,"San Nicolás","San Nicolás","San Nicolás","San Nicolás"
2043,"28037","municipality","Soto La Marina",2006.0,"Soto La Marina","Soto La Marina","Soto La Marina","Soto La Marina"
2044,"28038","municipality","Tampico",2006.0,"Tampico","Tampico","Tampico","Tampico"
2045,"28039","municipality","Tula",2006.0,"Tula","Tula","Tula","Tula"
2046,"28040","municipality","Valle Hermoso",2006.0,"Valle Hermoso","Valle Hermoso","Valle Hermoso","Valle Hermoso"
2047,"28041","municipality","Victoria",2006.0,"Victoria","Victoria","Victoria","Victoria"
2048,"28042","municipality","Villagrán",2006.0,"Villagrán","Villagrán","Villagrán","Villagrán"
2049,"28043","municipality","Xicoténcatl",2006.0,"Xicoténcatl","Xicoténcatl","Xicoténcatl","Xicoténcatl"
2050,"29","department","Tlaxcala",0.0,"Tlaxcala","Tlaxcala","Tlaxcala","Tlaxcala"
2051,"29001","municipality","Amaxac De Guerrero",2050.0,"Amaxac De Guerrero","Amaxac De Guerrero","Amaxac De Guerrero","Amaxac De Guerrero"
2052,"29002","municipality","Apetatitlán De Antonio Carvajal",2050.0,"Apetatitlán De Antonio Carvajal","Apetatitlán De Antonio Carvajal","Apetatitlán De Antonio Carvajal","Apetatitlán De Antonio Carvajal"
2053,"29003","municipality","Atlangatepec",2050.0,"Atlangatepec","Atlangatepec","Atlangatepec","Atlangatepec"
2054,"29004","municipality","Atltzayanca",2050.0,"Atltzayanca","Atltzayanca","Atltzayanca","Atltzayanca"
2055,"29005","municipality","Apizaco",2050.0,"Apizaco","Apizaco","Apizaco","Apizaco"
2056,"29006","municipality","Calpulalpan",2050.0,"Calpulalpan","Calpulalpan","Calpulalpan","Calpulalpan"
2057,"29007","municipality","El Carmen Tequexquitla",2050.0,"El Carmen Tequexquitla","El Carmen Tequexquitla","El Carmen Tequexquitla","El Carmen Tequexquitla"
2058,"29008","municipality","Cuapiaxtla",2050.0,"Cuapiaxtla","Cuapiaxtla","Cuapiaxtla","Cuapiaxtla"
2059,"29009","municipality","Cuaxomulco",2050.0,"Cuaxomulco","Cuaxomulco","Cuaxomulco","Cuaxomulco"
2060,"29010","municipality","Chiautempan",2050.0,"Chiautempan","Chiautempan","Chiautempan","Chiautempan"
2061,"29011","municipality","Muńoz De Domingo Arenas",2050.0,"Muńoz De Domingo Arenas","Muńoz De Domingo Arenas","Muńoz De Domingo Arenas","Muńoz De Domingo Arenas"
2062,"29012","municipality","Espańita",2050.0,"Espańita","Espańita","Espańita","Espańita"
2063,"29013","municipality","Huamantla",2050.0,"Huamantla","Huamantla","Huamantla","Huamantla"
2064,"29014","municipality","Hueyotlipan",2050.0,"Hueyotlipan","Hueyotlipan","Hueyotlipan","Hueyotlipan"
2065,"29015","municipality","Ixtacuixtla De Mariano Matamoros",2050.0,"Ixtacuixtla De Mariano Matamoros","Ixtacuixtla De Mariano Matamoros","Ixtacuixtla De Mariano Matamoros","Ixtacuixtla De Mariano Matamoros"
2066,"29016","municipality","Ixtenco",2050.0,"Ixtenco","Ixtenco","Ixtenco","Ixtenco"
2067,"29017","municipality","Mazatecochco De José María Morelos",2050.0,"Mazatecochco De José María Morelos","Mazatecochco De José María Morelos","Mazatecochco De José María Morelos","Mazatecochco De José María Morelos"
2068,"29018","municipality","Contla De Juan Cuamatzi",2050.0,"Contla De Juan Cuamatzi","Contla De Juan Cuamatzi","Contla De Juan Cuamatzi","Contla De Juan Cuamatzi"
2069,"29019","municipality","Tepetitla De Lardizábal",2050.0,"Tepetitla De Lardizábal","Tepetitla De Lardizábal","Tepetitla De Lardizábal","Tepetitla De Lardizábal"
2070,"29020","municipality","Sanctórum De Lázaro Cárdenas",2050.0,"Sanctórum De Lázaro Cárdenas","Sanctórum De Lázaro Cárdenas","Sanctórum De Lázaro Cárdenas","Sanctórum De Lázaro Cárdenas"
2071,"29021","municipality","Nanacamilpa De Mariano Arista",2050.0,"Nanacamilpa De Mariano Arista","Nanacamilpa De Mariano Arista","Nanacamilpa De Mariano Arista","Nanacamilpa De Mariano Arista"
